,StudentID,Status,Class_Of,Gender,Birthdate,Course_Title,Class_Name,TeacherID,S1_Grade,S1_Avg,S1_GPA,S2_Grade,S2_Avg,S2_GPA,Year
5040,11239,Enrolled,2025,Female,10/26/2006,PE I,PE I,87,A,98.42,4.0,A,100.0,4.0,2021-2022
5041,11239,Enrolled,2025,Female,10/26/2006,Algebra I,ALG l,82,A-,91.3,3.7,B+,88.3,3.3,2021-2022
5042,11239,Enrolled,2025,Female,10/26/2006,Computer Literacy,CMP LIT,54,,,,A,95.1,4.0,2021-2022
5043,11239,Enrolled,2025,Female,10/26/2006,Bible I,BIB l,9,A,100.0,4.0,A,100.0,4.0,2021-2022
5044,11239,Enrolled,2025,Female,10/26/2006,Essential Living Skills,E LIV SKIL,75,A,95.4,4.0,,,,2021-2022
5045,11239,Enrolled,2025,Female,10/26/2006,English I,ENG l,55,A,98.0,4.0,A,97.0,4.0,2021-2022
5046,11239,Enrolled,2025,Female,10/26/2006,Foundations for Success,FFS,62,A,98.33,4.0,A,97.37,4.0,2021-2022
5047,11242,Enrolled,2025,Female,10/25/2006,Algebra I,ALG l,82,B,87.5,3.0,C+,78.3,2.3,2021-2022
5048,11242,Enrolled,2025,Female,10/25/2006,Physical Science,PHY SCI,96,B-,80.0,2.7,D,67.0,1.0,2021-2022
5049,11242,Enrolled,2025,Female,10/25/2006,Health,HLTH,87,C,75.72,2.0,C,76.89,2.0,2021-2022
5050,11242,Enrolled,2025,Female,10/25/2006,PE I,PE I,87,A,93.68,4.0,A,100.0,4.0,2021-2022
5051,11242,Enrolled,2025,Female,10/25/2006,Computer Literacy,CMP LIT,54,,,,C,74.2,2.0,2021-2022
5052,11242,Enrolled,2025,Female,10/25/2006,Bible I,BIB l,9,B,87.9,3.0,B,87.6,3.0,2021-2022
5053,11242,Enrolled,2025,Female,10/25/2006,Essential Living Skills,E LIV SKIL,75,A,97.9,4.0,,,,2021-2022
5054,11242,Enrolled,2025,Female,10/25/2006,English I,ENG l,55,A,99.0,4.0,A,93.0,4.0,2021-2022
5055,11242,Enrolled,2025,Female,10/25/2006,Foundations for Success,FFS,62,B+,88.33,3.3,A,100.0,4.0,2021-2022
5056,11244,Enrolled,2025,Female,05/12/2007,Physical Science,PHY SCI,96,A,93.33,4.0,A-,92.0,3.7,2021-2022
5057,11244,Enrolled,2025,Female,05/12/2007,Health,HLTH,87,B-,82.0,2.7,C-,72.75,1.7,2021-2022
5058,11244,Enrolled,2025,Female,05/12/2007,PE I,PE I,87,A,98.68,4.0,A,100.0,4.0,2021-2022
5059,11244,Enrolled,2025,Female,05/12/2007,Algebra I,ALG l,82,A-,90.0,3.7,B-,81.7,2.7,2021-2022
5060,11244,Enrolled,2025,Female,05/12/2007,Computer Literacy,CMP LIT,54,C+,79.2,2.3,,,,2021-2022
5061,11244,Enrolled,2025,Female,05/12/2007,Bible I,BIB l,9,B-,80.8,2.7,A,99.8,4.0,2021-2022
5062,11244,Enrolled,2025,Female,05/12/2007,Essential Living Skills,E LIV SKIL,75,,,,A,95.0,4.0,2021-2022
5063,11244,Enrolled,2025,Female,05/12/2007,English I,ENG l,55,A,94.0,4.0,A,99.0,4.0,2021-2022
5064,11244,Enrolled,2025,Female,05/12/2007,Foundations for Success,FFS,62,A,96.67,4.0,A,100.0,4.0,2021-2022
5065,11247,Enrolled,2025,Female,02/14/2007,Physical Science,PHY SCI,96,A,98.33,4.0,A,96.0,4.0,2021-2022
5066,11247,Enrolled,2025,Female,02/14/2007,Health,HLTH,87,A,97.75,4.0,A,98.15,4.0,2021-2022
5067,11247,Enrolled,2025,Female,02/14/2007,PE I,PE I,87,A,99.4,4.0,A,100.0,4.0,2021-2022
5068,11247,Enrolled,2025,Female,02/14/2007,Algebra I,ALG l,82,A,95.0,4.0,A-,91.7,3.7,2021-2022
5069,11247,Enrolled,2025,Female,02/14/2007,Computer Literacy,CMP LIT,54,,,,A,94.5,4.0,2021-2022
5070,11247,Enrolled,2025,Female,02/14/2007,Bible I,BIB l,9,A,99.4,4.0,A,100.0,4.0,2021-2022
5071,11247,Enrolled,2025,Female,02/14/2007,English I,ENG l,89,A,96.3,4.0,A,93.0,4.0,2021-2022
5072,11247,Enrolled,2025,Female,02/14/2007,Essential Living Skills,E LIV SKIL,75,A,95.8,4.0,,,,2021-2022
5073,11247,Enrolled,2025,Female,02/14/2007,Foundations for Success,FFS,62,A,100.0,4.0,A,100.0,4.0,2021-2022
5074,11250,Enrolled,2025,Female,12/09/2006,Basic Algebra,BASIC ALG,75,C,75.0,2.0,C-,71.0,1.7,2021-2022
5075,11250,Enrolled,2025,Female,12/09/2006,Physical Science,PHY SCI,96,B-,80.0,2.7,B-,82.0,2.7,2021-2022
5076,11250,Enrolled,2025,Female,12/09/2006,Health,HLTH,87,B,86.96,3.0,B,87.95,3.0,2021-2022
5077,11250,Enrolled,2025,Female,12/09/2006,PE I,PE I,87,A,94.25,4.0,A,100.0,4.0,2021-2022
5078,11250,Enrolled,2025,Female,12/09/2006,Computer Literacy,CMP LIT,54,B,83.0,3.0,,,,2021-2022
5079,11250,Enrolled,2025,Female,12/09/2006,Bible I,BIB l,9,B-,81.8,2.7,B,86.7,3.0,2021-2022
5080,11250,Enrolled,2025,Female,12/09/2006,Essential Living Skills,E LIV SKIL,75,,,,A,95.0,4.0,2021-2022
5081,11250,Enrolled,2025,Female,12/09/2006,English I,ENG l,55,B+,89.0,3.3,A,95.0,4.0,2021-2022
5082,11250,Enrolled,2025,Female,12/09/2006,Foundations for Success,FFS,62,A,96.67,4.0,A,97.37,4.0,2021-2022
5083,11252,Enrolled,2025,Male,07/23/2007,Physical Science,PHY SCI,96,A,100.0,4.0,A,100.0,4.0,2021-2022
5084,11252,Enrolled,2025,Male,07/23/2007,Health,HLTH,87,A,99.07,4.0,A,99.42,4.0,2021-2022
5085,11252,Enrolled,2025,Male,07/23/2007,PE I,PE I,87,A,94.52,4.0,A,100.0,4.0,2021-2022
5086,11252,Enrolled,2025,Male,07/23/2007,Algebra I,ALG l,82,A,100.0,4.0,A,98.3,4.0,2021-2022
5087,11252,Enrolled,2025,Male,07/23/2007,Computer Literacy,CMP LIT,54,A,100.0,4.0,,,,2021-2022
5088,11252,Enrolled,2025,Male,07/23/2007,Intro to Photography,INT PHOTO,54,A,98.5,4.0,A,100.0,4.0,2021-2022
5089,11252,Enrolled,2025,Male,07/23/2007,Bible I,BIB l,9,A,100.0,4.0,A,100.0,4.0,2021-2022
5090,11252,Enrolled,2025,Male,07/23/2007,English I,ENG l,89,A,100.0,4.0,A,97.0,4.0,2021-2022
5091,11252,Enrolled,2025,Male,07/23/2007,Essential Living Skills,E LIV SKIL,75,,,,A,97.0,4.0,2021-2022
5092,11252,Enrolled,2025,Male,07/23/2007,Foundations for Success,FFS,62,A,100.0,4.0,A,100.0,4.0,2021-2022
5093,11258,Enrolled,2025,Male,02/02/2006,Algebra I,ALG l,82,A-,90.0,3.7,B+,89.2,3.3,2021-2022
5094,11258,Enrolled,2025,Male,02/02/2006,Physical Science,PHY SCI,96,B,83.33,3.0,A-,90.0,3.7,2021-2022
5095,11258,Enrolled,2025,Male,02/02/2006,Health,HLTH,87,A-,91.0,3.7,A-,90.06,3.7,2021-2022
5096,11258,Enrolled,2025,Male,02/02/2006,PE I,PE I,87,A,99.31,4.0,A,100.0,4.0,2021-2022
5097,11258,Enrolled,2025,Male,02/02/2006,Computer Literacy,CMP LIT,54,B,87.2,3.0,,,,2021-2022
5098,11258,Enrolled,2025,Male,02/02/2006,Bible I,BIB l,9,A,99.0,4.0,A,99.8,4.0,2021-2022
5099,11258,Enrolled,2025,Male,02/02/2006,English I,ENG l,89,B,85.0,3.0,A-,90.0,3.7,2021-2022
5100,11258,Enrolled,2025,Male,02/02/2006,Essential Living Skills,E LIV SKIL,75,,,,A,96.0,4.0,2021-2022
5101,11258,Enrolled,2025,Male,02/02/2006,Foundations for Success,FFS,62,A,96.67,4.0,A,100.0,4.0,2021-2022
5102,11259,Enrolled,2025,Male,01/24/2006,Algebra I,ALG l,82,B,85.0,3.0,B,85.0,3.0,2021-2022
5103,11259,Enrolled,2025,Male,01/24/2006,Physical Science,PHY SCI,96,B-,81.67,2.7,A,96.0,4.0,2021-2022
5104,11259,Enrolled,2025,Male,01/24/2006,Health,HLTH,87,B+,88.62,3.3,A,94.31,4.0,2021-2022
5105,11259,Enrolled,2025,Male,01/24/2006,PE I,PE I,87,A,98.6,4.0,A,100.0,4.0,2021-2022
5106,11259,Enrolled,2025,Male,01/24/2006,Computer Literacy,CMP LIT,54,,,,A-,92.0,3.7,2021-2022
5107,11259,Enrolled,2025,Male,01/24/2006,Bible I,BIB l,9,B,83.6,3.0,A,100.0,4.0,2021-2022
5108,11259,Enrolled,2025,Male,01/24/2006,Essential Living Skills,E LIV SKIL,75,A,96.7,4.0,,,,2021-2022
5109,11259,Enrolled,2025,Male,01/24/2006,English I,ENG l,55,B,84.0,3.0,A,94.0,4.0,2021-2022
5110,11259,Enrolled,2025,Male,01/24/2006,Foundations for Success,FFS,62,A,100.0,4.0,A,100.0,4.0,2021-2022
5111,11263,Withdrawn,2025,Female,03/09/2007,Physical Science,PHY SCI,96,B,83.33,3.0,B-,80.0,2.7,2021-2022
5112,11263,Withdrawn,2025,Female,03/09/2007,Health,HLTH,87,B-,81.64,2.7,C+,78.22,2.3,2021-2022
5113,11263,Withdrawn,2025,Female,03/09/2007,PE I,PE I,87,A,95.84,4.0,A,95.71,4.0,2021-2022
5114,11263,Withdrawn,2025,Female,03/09/2007,Computer Literacy,CMP LIT,54,C,77.4,2.0,,,,2021-2022
5115,11263,Withdrawn,2025,Female,03/09/2007,Bible I,BIB l,9,B,85.0,3.0,A,100.0,4.0,2021-2022
5116,11263,Withdrawn,2025,Female,03/09/2007,Basic Algebra,BASIC ALG,75,A,98.3,4.0,A,93.0,4.0,2021-2022
5117,11263,Withdrawn,2025,Female,03/09/2007,Essential Living Skills,E LIV SKIL,75,,,,A,95.0,4.0,2021-2022
5118,11263,Withdrawn,2025,Female,03/09/2007,English I,ENG l,55,C-,70.0,1.7,A-,91.0,3.7,2021-2022
5119,11263,Withdrawn,2025,Female,03/09/2007,Foundations for Success,FFS,62,A-,91.67,3.7,A,94.74,4.0,2021-2022
5120,11271,Enrolled,2025,Female,10/29/2006,Physical Science,PHY SCI,96,C,76.67,2.0,B+,88.0,3.3,2021-2022
5121,11271,Enrolled,2025,Female,10/29/2006,Health,HLTH,87,A,93.03,4.0,A,94.8,4.0,2021-2022
5122,11271,Enrolled,2025,Female,10/29/2006,PE I,PE I,87,A,97.4,4.0,A,100.0,4.0,2021-2022
5123,11271,Enrolled,2025,Female,10/29/2006,Algebra I,ALG l,82,B-,81.3,2.7,C,76.7,2.0,2021-2022
5124,11271,Enrolled,2025,Female,10/29/2006,Computer Literacy,CMP LIT,54,,,,A-,90.7,3.7,2021-2022
5125,11271,Enrolled,2025,Female,10/29/2006,Bible I,BIB l,9,B-,80.2,2.7,A,98.9,4.0,2021-2022
5126,11271,Enrolled,2025,Female,10/29/2006,English I,ENG l,89,A-,90.4,3.7,A-,92.0,3.7,2021-2022
5127,11271,Enrolled,2025,Female,10/29/2006,Essential Living Skills,E LIV SKIL,75,A,96.7,4.0,,,,2021-2022
5128,11271,Enrolled,2025,Female,10/29/2006,Foundations for Success,FFS,62,A,98.33,4.0,A,94.74,4.0,2021-2022
5129,11274,Enrolled,2025,Female,07/14/2007,Physical Science,PHY SCI,96,B,85.0,3.0,B,86.0,3.0,2021-2022
5130,11274,Enrolled,2025,Female,07/14/2007,Health,HLTH,87,B-,81.96,2.7,B,85.75,3.0,2021-2022
5131,11274,Enrolled,2025,Female,07/14/2007,PE I,PE I,87,A,94.99,4.0,A,97.2,4.0,2021-2022
5132,11274,Enrolled,2025,Female,07/14/2007,Algebra I,ALG l,82,A-,90.0,3.7,B-,81.7,2.7,2021-2022
5133,11274,Enrolled,2025,Female,07/14/2007,Computer Literacy,CMP LIT,54,,,,B+,88.9,3.3,2021-2022
5134,11274,Enrolled,2025,Female,07/14/2007,Bible I,BIB l,9,B,87.5,3.0,B+,88.2,3.3,2021-2022
5135,11274,Enrolled,2025,Female,07/14/2007,English I,ENG l,89,B,86.4,3.0,B,87.0,3.0,2021-2022
5136,11274,Enrolled,2025,Female,07/14/2007,Essential Living Skills,E LIV SKIL,75,A-,91.7,3.7,,,,2021-2022
5137,11274,Enrolled,2025,Female,07/14/2007,Foundations for Success,FFS,62,A,98.33,4.0,A,100.0,4.0,2021-2022
5138,11277,Enrolled,2025,Female,12/22/2006,Basic Algebra,BASIC ALG,75,B,86.7,3.0,B,83.0,3.0,2021-2022
5139,11277,Enrolled,2025,Female,12/22/2006,Physical Science,PHY SCI,96,C-,72.0,1.7,D,66.0,1.0,2021-2022
5140,11277,Enrolled,2025,Female,12/22/2006,Health,HLTH,87,C-,72.82,1.7,C,73.75,2.0,2021-2022
5141,11277,Enrolled,2025,Female,12/22/2006,PE I,PE I,87,A,96.5,4.0,A,100.0,4.0,2021-2022
5142,11277,Enrolled,2025,Female,12/22/2006,Computer Literacy,CMP LIT,54,C,76.0,2.0,,,,2021-2022
5143,11277,Enrolled,2025,Female,12/22/2006,Intro to Photography,INT PHOTO,54,B-,82.3,2.7,A-,92.1,3.7,2021-2022
5144,11277,Enrolled,2025,Female,12/22/2006,Bible I,BIB l,9,B,87.8,3.0,A,99.8,4.0,2021-2022
5145,11277,Enrolled,2025,Female,12/22/2006,Essential Living Skills,E LIV SKIL,75,,,,A,94.0,4.0,2021-2022
5146,11277,Enrolled,2025,Female,12/22/2006,English I,ENG l,55,A,95.0,4.0,B+,88.0,3.3,2021-2022
5147,11277,Enrolled,2025,Female,12/22/2006,Foundations for Success,FFS,62,A,96.67,4.0,A,94.74,4.0,2021-2022
5148,11280,Enrolled,2025,Male,03/23/2006,Algebra II,ALG ll,52,A,96.0,4.0,A,93.0,4.0,2021-2022
5149,11280,Enrolled,2025,Male,03/23/2006,Physical Science,PHY SCI,96,A,96.67,4.0,A,96.0,4.0,2021-2022
5150,11280,Enrolled,2025,Male,03/23/2006,Health,HLTH,87,A-,92.2,3.7,A,95.4,4.0,2021-2022
5151,11280,Enrolled,2025,Male,03/23/2006,PE I,PE I,87,A,98.71,4.0,A,100.0,4.0,2021-2022
5152,11280,Enrolled,2025,Male,03/23/2006,Computer Literacy,CMP LIT,54,A,96.0,4.0,,,,2021-2022
5153,11280,Enrolled,2025,Male,03/23/2006,Bible I,BIB l,9,A,99.3,4.0,A,98.4,4.0,2021-2022
5154,11280,Enrolled,2025,Male,03/23/2006,English I,ENG l,89,A,93.5,4.0,A-,92.0,3.7,2021-2022
5155,11280,Enrolled,2025,Male,03/23/2006,Essential Living Skills,E LIV SKIL,75,,,,A,98.0,4.0,2021-2022
5156,11280,Enrolled,2025,Male,03/23/2006,Foundations for Success,FFS,62,A,98.33,4.0,A,100.0,4.0,2021-2022
5157,11283,Enrolled,2025,Female,10/09/2006,Algebra I,ALG l,82,A-,91.3,3.7,B+,88.3,3.3,2021-2022
5158,11283,Enrolled,2025,Female,10/09/2006,Physical Science,PHY SCI,96,C,76.67,2.0,A,94.0,4.0,2021-2022
5159,11283,Enrolled,2025,Female,10/09/2006,Health,HLTH,87,A-,91.6,3.7,A-,92.94,3.7,2021-2022
5160,11283,Enrolled,2025,Female,10/09/2006,PE I,PE I,87,A,97.7,4.0,A,96.0,4.0,2021-2022
5161,11283,Enrolled,2025,Female,10/09/2006,Computer Literacy,CMP LIT,54,B,83.5,3.0,,,,2021-2022
5162,11283,Enrolled,2025,Female,10/09/2006,Bible I,BIB l,9,A,95.7,4.0,A,100.0,4.0,2021-2022
5163,11283,Enrolled,2025,Female,10/09/2006,English I,ENG l,89,A-,91.3,3.7,B,83.0,3.0,2021-2022
5164,11283,Enrolled,2025,Female,10/09/2006,Essential Living Skills,E LIV SKIL,75,,,,A,95.0,4.0,2021-2022
5165,11283,Enrolled,2025,Female,10/09/2006,Foundations for Success,FFS,62,A-,90.0,3.7,A,100.0,4.0,2021-2022
5166,11288,Enrolled,2025,Female,05/31/2007,Basic Algebra,BASIC ALG,75,B,86.7,3.0,B,85.0,3.0,2021-2022
5167,11288,Enrolled,2025,Female,05/31/2007,Physical Science,PHY SCI,96,C-,71.67,1.7,C,77.0,2.0,2021-2022
5168,11288,Enrolled,2025,Female,05/31/2007,Health,HLTH,87,A,93.86,4.0,A,93.56,4.0,2021-2022
5169,11288,Enrolled,2025,Female,05/31/2007,PE I,PE I,87,A,99.3,4.0,A,100.0,4.0,2021-2022
5170,11288,Enrolled,2025,Female,05/31/2007,Computer Literacy,CMP LIT,54,,,,C,74.9,2.0,2021-2022
5171,11288,Enrolled,2025,Female,05/31/2007,Intro to Photography,INT PHOTO,54,B,83.5,3.0,B,86.3,3.0,2021-2022
5172,11288,Enrolled,2025,Female,05/31/2007,Bible I,BIB l,9,A,99.1,4.0,A,97.3,4.0,2021-2022
5173,11288,Enrolled,2025,Female,05/31/2007,Essential Living Skills,E LIV SKIL,75,A,93.8,4.0,,,,2021-2022
5174,11288,Enrolled,2025,Female,05/31/2007,English I,ENG l,55,A,94.0,4.0,B+,89.0,3.3,2021-2022
5175,11288,Enrolled,2025,Female,05/31/2007,Foundations for Success,FFS,62,A,96.67,4.0,A,94.74,4.0,2021-2022
5176,11292,Enrolled,2025,Female,04/06/2007,Physical Science,PHY SCI,96,A,93.33,4.0,A,96.0,4.0,2021-2022
5177,11292,Enrolled,2025,Female,04/06/2007,Health,HLTH,87,A,96.01,4.0,A,95.86,4.0,2021-2022
5178,11292,Enrolled,2025,Female,04/06/2007,PE I,PE I,87,A,99.1,4.0,A,100.0,4.0,2021-2022
5179,11292,Enrolled,2025,Female,04/06/2007,Algebra II,ALG ll,52,B+,88.0,3.3,B,84.0,3.0,2021-2022
5180,11292,Enrolled,2025,Female,04/06/2007,Computer Literacy,CMP LIT,54,,,,A-,90.0,3.7,2021-2022
5181,11292,Enrolled,2025,Female,04/06/2007,Bible I,BIB l,9,A,95.3,4.0,A,95.3,4.0,2021-2022
5182,11292,Enrolled,2025,Female,04/06/2007,English I,ENG l,89,A-,92.5,3.7,A,93.0,4.0,2021-2022
5183,11292,Enrolled,2025,Female,04/06/2007,Essential Living Skills,E LIV SKIL,75,A,95.8,4.0,,,,2021-2022
5184,11292,Enrolled,2025,Female,04/06/2007,Foundations for Success,FFS,62,A,100.0,4.0,A,100.0,4.0,2021-2022
5185,11295,Enrolled,2025,Female,02/24/2006,Algebra I,ALG l,82,A,97.5,4.0,A-,91.7,3.7,2021-2022
5186,11295,Enrolled,2025,Female,02/24/2006,Physical Science,PHY SCI,96,A,93.33,4.0,A,96.0,4.0,2021-2022
5187,11295,Enrolled,2025,Female,02/24/2006,Health,HLTH,87,A,95.54,4.0,A,96.76,4.0,2021-2022
5188,11295,Enrolled,2025,Female,02/24/2006,PE I,PE I,87,A,98.9,4.0,A,100.0,4.0,2021-2022
5189,11295,Enrolled,2025,Female,02/24/2006,Computer Literacy,CMP LIT,54,A,96.9,4.0,,,,2021-2022
5190,11295,Enrolled,2025,Female,02/24/2006,Bible I,BIB l,9,A,100.0,4.0,A,99.8,4.0,2021-2022
5191,11295,Enrolled,2025,Female,02/24/2006,English I,ENG l,89,A,93.5,4.0,A,93.0,4.0,2021-2022
5192,11295,Enrolled,2025,Female,02/24/2006,Essential Living Skills,E LIV SKIL,75,,,,A,98.0,4.0,2021-2022
5193,11295,Enrolled,2025,Female,02/24/2006,Foundations for Success,FFS,62,A,100.0,4.0,A,100.0,4.0,2021-2022
5194,11300,Enrolled,2025,Female,09/13/2006,Algebra I,ALG l,82,B,85.0,3.0,D+,68.3,1.3,2021-2022
5195,11300,Enrolled,2025,Female,09/13/2006,Physical Science,PHY SCI,96,A,95.0,4.0,B,86.0,3.0,2021-2022
5196,11300,Enrolled,2025,Female,09/13/2006,Health,HLTH,87,A-,91.96,3.7,B,84.9,3.0,2021-2022
5197,11300,Enrolled,2025,Female,09/13/2006,PE I,PE I,87,A,98.6,4.0,A,93.2,4.0,2021-2022
5198,11300,Enrolled,2025,Female,09/13/2006,Computer Literacy,CMP LIT,54,,,,C,73.3,2.0,2021-2022
5199,11300,Enrolled,2025,Female,09/13/2006,Bible I,BIB l,9,A-,92.7,3.7,B-,81.1,2.7,2021-2022
5200,11300,Enrolled,2025,Female,09/13/2006,Essential Living Skills,E LIV SKIL,75,A-,90.4,3.7,,,,2021-2022
5201,11300,Enrolled,2025,Female,09/13/2006,English I,ENG l,55,A,100.0,4.0,C,77.0,2.0,2021-2022
5202,11300,Enrolled,2025,Female,09/13/2006,Foundations for Success,FFS,62,A,97.5,4.0,A-,92.11,3.7,2021-2022
5203,11302,Enrolled,2025,Female,02/16/2007,Algebra I,ALG l,82,A,96.3,4.0,B+,88.3,3.3,2021-2022
5204,11302,Enrolled,2025,Female,02/16/2007,Physical Science,PHY SCI,96,A-,90.0,3.7,B,86.0,3.0,2021-2022
5205,11302,Enrolled,2025,Female,02/16/2007,Health,HLTH,87,B,87.26,3.0,A-,92.7,3.7,2021-2022
5206,11302,Enrolled,2025,Female,02/16/2007,PE I,PE I,87,A-,92.54,3.7,A,95.38,4.0,2021-2022
5207,11302,Enrolled,2025,Female,02/16/2007,Computer Literacy,CMP LIT,54,A,97.8,4.0,,,,2021-2022
5208,11302,Enrolled,2025,Female,02/16/2007,Bible I,BIB l,9,A,100.0,4.0,A,100.0,4.0,2021-2022
5209,11302,Enrolled,2025,Female,02/16/2007,Essential Living Skills,E LIV SKIL,75,,,,A,93.0,4.0,2021-2022
5210,11302,Enrolled,2025,Female,02/16/2007,English I,ENG l,55,A-,90.0,3.7,A,93.0,4.0,2021-2022
5211,11302,Enrolled,2025,Female,02/16/2007,Foundations for Success,FFS,62,A,98.33,4.0,A,94.74,4.0,2021-2022
5212,11305,Withdrawn,2025,Female,04/21/2007,Algebra I,ALG l,82,B-,82.5,2.7,B-,81.7,2.7,2021-2022
5213,11305,Withdrawn,2025,Female,04/21/2007,Physical Science,PHY SCI,96,C,75.0,2.0,B,84.0,3.0,2021-2022
5214,11305,Withdrawn,2025,Female,04/21/2007,Health,HLTH,87,C,77.93,2.0,B-,82.24,2.7,2021-2022
5215,11305,Withdrawn,2025,Female,04/21/2007,PE I,PE I,87,A,95.4,4.0,A,100.0,4.0,2021-2022
5216,11305,Withdrawn,2025,Female,04/21/2007,Computer Literacy,CMP LIT,54,,,,B+,88.0,3.3,2021-2022
5217,11305,Withdrawn,2025,Female,04/21/2007,Intro to Photography,INT PHOTO,54,C,76.9,2.0,A-,90.0,3.7,2021-2022
5218,11305,Withdrawn,2025,Female,04/21/2007,Bible I,BIB l,9,B,83.1,3.0,A,93.3,4.0,2021-2022
5219,11305,Withdrawn,2025,Female,04/21/2007,English I,ENG l,89,B+,89.5,3.3,B+,88.0,3.3,2021-2022
5220,11305,Withdrawn,2025,Female,04/21/2007,Essential Living Skills,E LIV SKIL,75,A,96.3,4.0,,,,2021-2022
5221,11305,Withdrawn,2025,Female,04/21/2007,Foundations for Success,FFS,62,A,95.0,4.0,A,97.37,4.0,2021-2022
5222,11308,Withdrawn,2025,Female,02/13/2007,Algebra I,ALG l,82,B-,80.0,2.7,C-,70.0,1.7,2021-2022
5223,11308,Withdrawn,2025,Female,02/13/2007,Physical Science,PHY SCI,96,C,76.67,2.0,C-,72.0,1.7,2021-2022
5224,11308,Withdrawn,2025,Female,02/13/2007,Health,HLTH,87,B,84.41,3.0,B+,89.35,3.3,2021-2022
5225,11308,Withdrawn,2025,Female,02/13/2007,PE I,PE I,87,A,97.6,4.0,A,95.71,4.0,2021-2022
5226,11308,Withdrawn,2025,Female,02/13/2007,Computer Literacy,CMP LIT,54,A-,90.9,3.7,,,,2021-2022
5227,11308,Withdrawn,2025,Female,02/13/2007,Bible I,BIB l,9,B,86.3,3.0,A,96.4,4.0,2021-2022
5228,11308,Withdrawn,2025,Female,02/13/2007,Essential Living Skills,E LIV SKIL,75,,,,A,95.0,4.0,2021-2022
5229,11308,Withdrawn,2025,Female,02/13/2007,English I,ENG l,55,B,85.0,3.0,A-,91.0,3.7,2021-2022
5230,11308,Withdrawn,2025,Female,02/13/2007,Foundations for Success,FFS,62,A,96.67,4.0,A,94.74,4.0,2021-2022
5231,11309,Enrolled,2024,Female,06/05/2006,Health,HLTH,87,A-,90.21,3.7,A,96.76,4.0,2021-2022
5232,11309,Enrolled,2024,Female,06/05/2006,PE I,PE I,87,A,97.78,4.0,A,100.0,4.0,2021-2022
5233,11309,Enrolled,2024,Female,06/05/2006,Climbing,CLIMBING,53,A,100.0,4.0,,,,2021-2022
5234,11309,Enrolled,2024,Female,06/05/2006,AP Human Geography,AP HUM G,82,B,86.8,4.0,,,,2021-2022
5235,11309,Enrolled,2024,Female,06/05/2006,Bible III,BIB lll,9,A-,91.7,3.7,A,93.8,4.0,2021-2022
5236,11309,Enrolled,2024,Female,06/05/2006,English III,ENG lll,89,A,93.4,4.0,A,96.0,4.0,2021-2022
5237,11309,Enrolled,2024,Female,06/05/2006,Essential Living Skills,E LIV SKIL,75,,,,A,95.0,4.0,2021-2022
5238,11309,Enrolled,2024,Female,06/05/2006,U. S. History,US HIS,94,A,95.0,4.0,A,96.0,4.0,2021-2022
5239,11309,Enrolled,2024,Female,06/05/2006,Algebra II,ALG ll,52,A-,92.0,3.7,A,94.0,4.0,2021-2022
5240,11316,Enrolled,2023,Female,02/14/2005,Algebra II,ALG ll,52,B,84.0,3.0,C,74.0,2.0,2021-2022
5241,11316,Enrolled,2023,Female,02/14/2005,Photography,PHOTO,54,C-,71.8,1.7,B+,89.0,3.3,2021-2022
5242,11316,Enrolled,2023,Female,02/14/2005,Bible III,BIB lll,9,C,73.3,2.0,A,95.3,4.0,2021-2022
5243,11316,Enrolled,2023,Female,02/14/2005,English III,ENG lll,89,D,62.3,1.0,B,85.0,3.0,2021-2022
5244,11316,Enrolled,2023,Female,02/14/2005,Spanish II,SPAN ll,89,D,60.0,1.0,A,97.0,4.0,2021-2022
5245,11316,Enrolled,2023,Female,02/14/2005,Yearbook,YRBK,89,B-,80.0,2.7,B,83.8,3.0,2021-2022
5246,11316,Enrolled,2023,Female,02/14/2005,U. S. History,US HIS,94,C-,72.0,1.7,B,85.0,3.0,2021-2022
5247,11330,Withdrawn,2023,Male,09/29/2006,Bible I,BIB l,9,,,,A,100.0,4.0,2021-2022
5248,11330,Withdrawn,2025,Male,09/29/2006,PE II,PE II,87,,,,A,97.0,4.0,2021-2022
5249,11330,Withdrawn,2025,Male,09/29/2006,Geometry,GEOM,82,,,,A,97.1,4.0,2021-2022
5250,11330,Withdrawn,2025,Male,09/29/2006,Graphic Design,GRAPHIC DES,54,,,,A,93.3,4.0,2021-2022
5251,11330,Withdrawn,2025,Male,09/29/2006,Essential Living Skills,E LIV SKIL,75,,,,A,99.0,4.0,2021-2022
5252,11330,Withdrawn,2025,Male,09/29/2006,English I,ENG l,55,,,,A,99.0,4.0,2021-2022
5284,11333,Enrolled,2026,Female,09/19/2008,Physical Science,PHY SCI,96,A,93.0,4.0,,,,2022-2023
5285,11392,Enrolled,2026,Male,05/30/2008,Physical Science,PHY SCI,96,A,94.0,4.0,,,,2022-2023
5286,11218,Enrolled,2025,Female,03/15/2007,Biology,BIO,96,A,93.33,4.0,,,,2022-2023
5287,11336,Enrolled,2026,Male,09/17/2007,Physical Science,PHY SCI,96,B,86.0,3.0,,,,2022-2023
5289,11393,Enrolled,2026,Female,03/18/2008,Physical Science,PHY SCI,96,A,98.0,4.0,,,,2022-2023
5290,11292,Enrolled,2025,Female,04/06/2007,Biology,BIO,96,A,96.67,4.0,,,,2022-2023
